Module,Submodule,Parent ID,Test Case #,Scenario,Precondition,Test Data,Test steps,Expected Result,Labels,Priority,Automation status,Countries applicable,Partners applicable,Automation mapped TC
Gift Card,Country Validation,GC-REG-001,GC-REG-001,Cross country gift card validation - Purchase and redemption across different countries,"- Gift card purchased in Country A (e.g., UK - USD)
- Redemption attempted in Country B (e.g., US - USD)
- gc_enabled flag checked per country
- Country-specific gc_max_limit applies","- Country A: US (gc_enabled=1, gc_max_limit=500, currency=USD)
- Country B: US (gc_enabled=1, gc_max_limit=300, currency=USD)
- Gift card: Purchased in UK with $50.00
- Redemption: Attempted at US merchant","1. Purchase gift card in UK (Country A) - verify gc_enabled=1
2. Attempt to redeem gift card at US merchant (Country B)
3. Verify system checks gc_enabled for Country B
4. Verify country-specific gc_max_limit is applied
5. Check if cross-country redemption is allowed or blocked
6. Validate DB entries for country-specific fields","1. Cross country validation ENFORCED ✓

Scenario A - Cross-country blocked:
-> Error: ""Gift card not valid in this country""
-> gc_enabled check per country applied
-> No redemption entry created

Scenario B - Cross-country allowed:
-> Redemption successful with currency conversion
-> gc_max_limit of destination country applied

Database - gift_card_transactions table:
-> If blocked: No entry created
-> If allowed: gc_transaction_type_id: 2 (REDEEM)
-> country_id: Destination country ID
-> amount: Converted amount (if applicable)

Database - country table validation:
-> gc_enabled: 1 (must be enabled for both countries)
-> gc_max_limit: Country-specific limit applied
-> gc_fh_mid: Validated per country

2. Country gc_enabled flag validated ✓
3. gc_max_limit per country enforced ✓
4. Currency handling validated ✓",gift_card;country;cross_country;gc_enabled;validation;negative_test;cardstream_ch,P2,Not Automated,USA,Cardstream-CH,
Gift Card,Redemption Cancel,GC-RCAN-007,GC-RCAN-007,Cancel redemption after settlement state,"- Gift card redemption completed
- Transaction already settled
- Settlement period passed","- Payment ID: Settled payment
- Settlement status: Completed","1. Complete gift card redemption
2. Wait for settlement to complete
3. Attempt cancel redemption after settlement
4. Verify handling of post-settlement cancel","1. Post-settlement cancel handling ✓

Option A - Refund processed:
-> Cancel processed as refund
-> Refund initiated through settlement channel
-> Gift card balance restored
-> Customer notified of refund timeline

Option B - Rejected:
-> Error: ""Transaction already settled""
-> Message: ""Contact support for post-settlement cancellation""

Database - gift_card_transactions table:
-> Cancel/refund entry if processed
-> Settlement status tracked

2. Post-settlement handling validated ✓
3. Customer informed of timeline ✓",gift_card;redemption_cancel;settlement;edge_case;post_settlement;cardstream_ch,P1,Not Automated,USA,Cardstream-CH,
Gift Card,Email Notification,GC-EMAIL-001,GC-EMAIL-001,Email notification on gift card purchase success,"- Gift card purchase completed successfully
- Email service configured and active
- Customer email: Valid email address
- Merchant notification: Configured","- Customer email: gc_buyer@example.com
- Merchant email: merchant@example.com
- Gift card amount: $50.00
- Gift card code: GC-XXXX-XXXX","1. Complete gift card purchase successfully
2. Verify customer email triggered
3. Verify email content (gift card code, amount, balance)
4. Verify merchant notification (if configured)
5. Check email delivery logs","1. Purchase email notification SENT ✓

Customer Email:
-> To: gc_buyer@example.com
-> Subject: Gift card purchase confirmation
-> Body contains: Gift card code, purchase amount, balance
-> Gift card code visible in email
-> Merchant branding applied

Merchant Email (if configured):
-> To: merchant@example.com
-> Subject: New gift card purchase notification
-> Body contains: Transaction reference, amount

Email Logs:
-> Email sent timestamp
-> Delivery status: Delivered
-> Template: Gift card purchase template

2. Customer email received ✓
3. Gift card code included in email ✓
4. Merchant notification sent ✓",gift_card;email;purchase;notification;positive_test;cardstream_ch,P2,Not Automated,USA,Cardstream-CH,
Gift Card,Email Notification,GC-EMAIL-002,GC-EMAIL-002,Email notification on gift card cancellation,"- Gift card cancelled/refunded successfully
- Email service configured
- Customer email: Valid email address","- Customer email: gc_buyer@example.com
- Cancelled gift card code: GC-XXXX-XXXX
- Refund amount: $50.00","1. Cancel/refund gift card successfully
2. Verify customer email triggered for cancellation
3. Verify email content (refund amount, gift card reference)
4. Verify merchant notification (if configured)","1. Cancellation email notification SENT ✓

Customer Email:
-> To: gc_buyer@example.com
-> Subject: Gift card cancellation confirmation
-> Body contains: Refund amount, gift card reference, refund timeline
-> Cancellation reason (if provided)

Merchant Email (if configured):
-> To: merchant@example.com
-> Subject: Gift card cancellation notification
-> Body contains: Cancelled reference, refund amount

2. Customer cancellation email received ✓
3. Refund details included ✓
4. Merchant notified ✓",gift_card;email;cancellation;notification;positive_test;cardstream_ch,P2,Not Automated,USA,Cardstream-CH,
Gift Card,Email Notification,GC-EMAIL-003,GC-EMAIL-003,Email notification on gift card redemption cancel,"- Gift card redemption cancelled successfully
- Email service configured
- Customer and merchant emails available","- Customer email: gc_buyer@example.com
- Merchant email: merchant@example.com
- Cancelled redemption amount: $50.00
- Updated gift card balance: $50.00 (restored)","1. Cancel gift card redemption successfully
2. Verify customer email triggered
3. Verify email content (cancelled amount, updated balance)
4. Verify merchant notification","1. Redemption cancel email SENT ✓

Customer Email:
-> To: gc_buyer@example.com
-> Subject: Gift card redemption cancellation
-> Body contains: Cancelled amount, updated gift card balance
-> Gift card code reference

Merchant Email (if configured):
-> Notification of redemption cancellation
-> Updated balance information

2. Customer notified of redemption cancel ✓
3. Updated balance communicated ✓",gift_card;email;redemption_cancel;notification;positive_test;cardstream_ch,P2,Not Automated,USA,Cardstream-CH,
Gift Card,Payment Methods,GC-PAY-005,GC-PAY-005,Gift card purchase with different card types (Visa/MC/Amex),"- CS-CH configured
- Gift card feature enabled
- Multiple card types available","- Card 1: Visa 4929421234600821
- Card 2: Mastercard 5301250070000191
- Card 3: Amex 374245455400001
- Amount: $50.00 each","1. Purchase gift card with Visa card
2. Purchase gift card with Mastercard
3. Purchase gift card with Amex
4. Verify each purchase creates gift card
5. Verify 3DS challenge for each card type
6. Validate DB entries for each","1. All card types SUCCESSFUL ✓

Visa Purchase:
-> transaction_status_id: 1
-> scheme_name: 'visa'
-> last_4_digit: '0821'
-> Gift card created

Mastercard Purchase:
-> transaction_status_id: 1
-> scheme_name: 'mastercard'
-> last_4_digit: '0191'
-> Gift card created

Amex Purchase:
-> transaction_status_id: 1
-> scheme_name: 'amex'
-> last_4_digit: '0001'
-> Gift card created

Database - gift_card_transactions table:
-> 3 separate PURCHASE entries
-> Each with unique gc_reference

2. All card types accepted ✓
3. 3DS works for each card ✓
4. Gift cards created for all ✓",gift_card;purchase;card_types;visa;mastercard;amex;positive_test;cardstream_ch,P2,Not Automated,USA,Cardstream-CH,
Gift Card,Country Validation,GC-COUNTRY-004,GC-COUNTRY-004,Gift card purchase across all supported countries,"- Cardstream-CH configured
- gc_enabled = 1 for US (country_id: 7)
- CS-CH MID configured for US","- Payment provider: Cardstream-CH (payment_provider_id: 3)
- Country: US (country_id: 7, USD) - $50.00","1. Purchase gift card for US merchant (USD)
2. Verify gift card created with USD currency
3. Validate DB entries for country_id: 7","1. US Purchase SUCCESSFUL ✓

US Purchase:
-> transaction_status_id: 1
-> currency: USD
-> country_id: 7
-> Gift card created

Database - gift_card_transactions table:
-> Entry for US
-> Currency: USD
-> Merchant ID matches US merchant

2. Country supported ✓
3. Currency handled correctly ✓",gift_card;country;multi_country;uk;us;au;positive_test;cardstream_ch,P1,Not Automated,USA,Cardstream-CH,
Gift Card,Long Input Validation,GC-LONG-001,GC-LONG-001,Gift card purchase with long redirect_url and cancel_url,"- CS-CH configured
- Gift card feature enabled
- Long URL handling active","- redirect_url: 500+ character URL
- cancel_url: 500+ character URL
- Amount: $50.00
- Card: Valid Visa","1. Initiate gift card purchase with long redirect_url (500+ chars)
2. Include long cancel_url (500+ chars) in payload
3. Complete purchase successfully
4. Verify redirect to long redirect_url on success
5. Test cancel scenario redirects to long cancel_url","1. Long URL handling SUCCESSFUL ✓

Success Scenario:
-> Payment completed
-> Redirect to long redirect_url: SUCCESS
-> Full URL preserved without truncation

Cancel Scenario:
-> Payment cancelled
-> Redirect to long cancel_url: SUCCESS
-> Full URL preserved without truncation

Database - payments table:
-> redirect_url stored correctly
-> cancel_url stored correctly

2. Long redirect_url works ✓
3. Long cancel_url works ✓
4. No URL truncation ✓",gift_card;long_url;redirect;cancel_url;boundary_test;cardstream_ch,P2,Not Automated,USA,Cardstream-CH,
Gift Card,Long Input Validation,GC-LONG-002,GC-LONG-002,Gift card purchase with long gc_reference (>16 characters),"- CS-CH configured
- Gift card feature enabled
- gc_reference field validation","- gc_reference: ""GC-LONG-REF-12345678901234"" (>16 chars)
- Amount: $50.00
- Card: Valid Visa","1. Initiate gift card purchase with gc_reference > 16 characters
2. Complete purchase
3. Verify gift card created with long gc_reference
4. Validate DB entries","1. Long gc_reference SUCCESSFUL ✓

Database - gift_card_transactions table:
-> gc_reference: Full long reference stored
-> gc_transaction_type_id: 1 (PURCHASE)
-> amount: $50.00
-> No truncation of gc_reference

Database - payments table:
-> transaction_status_id: 1 (success)
-> order_ref: Linked correctly

2. gc_reference > 16 chars accepted ✓
3. No truncation or data loss ✓
4. Gift card created successfully ✓",gift_card;long_gc_reference;boundary_test;validation;cardstream_ch,P2,Not Automated,USA,Cardstream-CH,
Gift Card,Long Input Validation,GC-LONG-003,GC-LONG-003,Gift card purchase with invalid gc_reference values,"- CS-CH configured
- Gift card feature enabled
- gc_reference validation active","- Test 1: gc_reference = null
- Test 2: gc_reference = """" (empty string)
- Test 3: gc_reference = ""INVALID_!@#$%""
- Test 4: gc_reference = existing used reference","1. Attempt purchase with gc_reference = null
2. Attempt purchase with gc_reference = empty
3. Attempt purchase with gc_reference containing special chars
4. Attempt purchase with already-used gc_reference
5. Verify each scenario handled correctly","1. Invalid gc_reference validation ✓

Test 1 (null):
-> Purchase REJECTED or system generates reference
-> Error: ""gc_reference required""

Test 2 (empty string):
-> Purchase REJECTED
-> Error: ""gc_reference cannot be empty""

Test 3 (special characters):
-> Purchase REJECTED or sanitized
-> Validation applied

Test 4 (already used):
-> Purchase REJECTED
-> Error: ""gc_reference already exists""
-> No duplicate gift card created

2. Null/empty gc_reference handled ✓
3. Special characters validated ✓
4. Duplicate gc_reference prevented ✓",gift_card;invalid_gc_reference;validation;negative_test;cardstream_ch,P2,Not Automated,USA,Cardstream-CH,
