Module,Submodule,Parent ID,Test Case #,Scenario,Precondition,Test Data,Test steps,Expected Result,Labels,Priority,Automation Status
Cardstream-CH,Cardstream-CH - Express pay,EXP-PAY,CS-CSCH-EP-TC138,CARDSTREAM-CH - Express pay Sale - Maestro card token,"- Merchant pointed to Cardstream-CH

- Valid Maestro card token saved for customer_id

- Maestro supported for merchant/region

- Refer Cardstream-CH test card documentation","Merchant token: Fetch master_token from master_token table (provider=cardstream-ch)
- Email - testing@datman.je

- CVV: 737

- api_key : (refer to QA team)

- Webhook url: webhook_url

- Maestro card token (refer Cardstream-CH test cards documentation)

- Card Number: 6759649826438453 (Maestro test card)

- All mandatory fields","1. Process API request with Maestro card token

2. Pass ""sending"" as ""to""

3. Hit API request

4. Verify 200 response

5. Verify Maestro card details in database","1. API returns 200 with Success and payment_id

2. Database verification:

-> payments table - transaction_status_id(1), last_4_digits and psp_reference reflect the Maestro test card, last_4_digits captured

-> gateway_request_log - Maestro token payload captured

-> webhook_log - payment_success sent

3. Cardstream-CH dashboard shows Maestro transaction

4. Payment method identified as Maestro

-> cs_mid: Verify cs_mid populated from Cardstream-CH response
-> payment_provider_id: 3 (Cardstream-CH)
-> transaction_method_id: 4 (Express Pay)","express_checkout_test_cards;
express_checkout_cardstream_ch;
card_type_maestro;
",P2,Pending
Cardstream-CH,Cardstream-CH - Express pay,EXP-PAY,CS-CSCH-EP-TC139,CARDSTREAM-CH - Express pay Sale - Discover card token,"- Merchant pointed to Cardstream-CH

- Valid Discover card token saved for customer_id

- Discover supported for merchant/region (mainly US)

- Refer Cardstream-CH test card documentation","Merchant token: Fetch master_token from master_token table (provider=cardstream-ch)
- Email - testing@datman.je

- CVV: 737

- api_key : (refer to QA team)

- Webhook url: webhook_url

- Discover card token (refer Cardstream-CH test cards documentation)

- Card Number: 6011111111111117 (Discover test card)

- All mandatory fields","1. Process API request with Discover card token

2. Pass ""sending"" as ""to""

3. Hit API request

4. Verify 200 response

5. Verify Discover card details in database","1. API returns 200 with Success and payment_id

2. Database verification:

-> payments table - transaction_status_id(1), last_4_digits and psp_reference reflect the Discover test card, last_4_digits captured

-> gateway_request_log - Discover token payload captured

-> webhook_log - payment_success sent

3. Cardstream-CH dashboard shows Discover transaction

4. Payment method identified as Discover

-> cs_mid: Verify cs_mid populated from Cardstream-CH response
-> payment_provider_id: 3 (Cardstream-CH)
-> transaction_method_id: 4 (Express Pay)","express_checkout_test_cards;
express_checkout_cardstream_ch;
card_type_discover;
",P2,Pending
Cardstream-CH,Cardstream-CH - Express pay,EXP-PAY,CS-CSCH-EP-TC140,CARDSTREAM-CH - Express pay Sale - Source as mobile_app - No GPay/APay buttons,"- Merchant pointed to Cardstream-CH

- Valid Cardstream-CH master_token available

- Mobile app integration enabled

- Customer_id with valid token","Merchant token: Fetch master_token from master_token table (provider=cardstream-ch)
- Email - testing@datman.je

- CVV: 737

- api_key : (refer to QA team)

- Webhook url: webhook_url

- Pass ""source"": ""mobile_app"" in payload

- All mandatory fields

- Browser info from mobile app may be included","1. Process API request with ""source"": ""mobile_app"" in payload

2. Pass ""sending"" as ""to""

3. Hit API request

4. If 3DS triggered, observe payment page UI

5. Verify GPay and APay buttons NOT displayed","1. API processes request successfully

2. If 3DS authentication page is displayed:

-> Google Pay button NOT visible

-> Apple Pay button NOT visible

-> Only card authentication flow available

3. Database verification:

-> gateway_request_log - ""source"": ""mobile_app"" captured in payload

-> payments table - transaction processed successfully, source identified as mobile_app

-> Payment page UI shows only 3DS authentication, no wallet options

4. Transaction completes as mobile app sale","express_checkout_mobile_app;
express_checkout_cardstream_ch;
source_mobile_app;
ui_validation;
",P1,Automated
Cardstream-CH,Cardstream-CH - Express pay,EXP-PAY,CS-CSCH-EP-TC141,CARDSTREAM-CH - Express pay Sale - Source as mobile_app - Transaction processing,"- Merchant pointed to Cardstream-CH

- Valid Cardstream-CH master_token available

- Mobile app source configuration

- Customer_id with valid token","Merchant token: Fetch master_token from master_token table (provider=cardstream-ch)
- Email - testing@datman.je

- CVV: 737

- api_key : (refer to QA team)

- Webhook url: webhook_url

- Pass ""source"": ""mobile_app"" in payload

- Device info and browser info from mobile app

- All mandatory fields","1. Process API request with ""source"": ""mobile_app""

2. Include mobile device and browser information

3. Pass ""sending"" as ""to""

4. Hit API request

5. Verify successful processing","1. API returns 200 with Success and payment_id

2. Database verification:

-> gateway_request_log - ""source"": ""mobile_app"" logged

-> payments table - transaction_status_id(1), source metadata captured

-> webhook_log - payment_success sent

3. Transaction identified and tracked as mobile app sale

4. Cardstream-CH dashboard shows mobile app transaction context

-> cs_mid: Verify cs_mid populated from Cardstream-CH response
-> payment_provider_id: 3 (Cardstream-CH)
-> transaction_method_id: 4 (Express Pay)","express_checkout_mobile_app;
express_checkout_cardstream_ch;
source_mobile_app;
",P1,Automated
Cardstream-CH,Cardstream-CH - Express pay,EXP-PAY,CS-CSCH-EP-TC142,CARDSTREAM-CH - Express pay Sale - Payload validation - Special characters in firstname,"- Merchant pointed to Cardstream-CH

- Valid Cardstream-CH master_token available

- Customer_id with valid token","Merchant token: Fetch master_token from master_token table (provider=cardstream-ch)
- Email - testing@datman.je

- CVV: 737

- api_key : (refer to QA team)

- Webhook url: webhook_url

- firstname: ""Test@#$%^&*()""

- Pass special characters in firstname field

- All other mandatory fields valid","1. Process API request with special characters in firstname

2. Pass ""sending"" as ""to""

3. Hit API request

4. Verify API response and validation

5. Check if transaction processes or validation error occurs","1. Verify API behavior with special characters:

-> If validation enabled: API returns validation error for invalid characters in firstname

-> If validation not strict: Transaction may process, verify database entry

2. Database verification (if processed):

-> gateway_request_log - special characters in firstname logged

-> payments table - firstname field captured with special characters or sanitized

3. Document behavior for special character handling

4. Verify data integrity in database","express_checkout_payload_validation;
express_checkout_cardstream_ch;
special_characters;
negative_test;
",P2,Automated
Cardstream-CH,Cardstream-CH - Express pay,EXP-PAY,CS-CSCH-EP-TC143,CARDSTREAM-CH - Express pay Sale - Payload validation - Emojis in lastname,"- Merchant pointed to Cardstream-CH

- Valid Cardstream-CH master_token available

- Customer_id with valid token","Merchant token: Fetch master_token from master_token table (provider=cardstream-ch)
- Email - testing@datman.je

- CVV: 737

- api_key : (refer to QA team)

- Webhook url: webhook_url

- lastname: ""Smith""

- Pass emojis in lastname field

- All other mandatory fields valid","1. Process API request with emojis in lastname

2. Pass ""sending"" as ""to""

3. Hit API request

4. Verify API handling of emoji characters

5. Check transaction processing or validation","1. Verify API behavior with emojis:

-> If validation enabled: API returns validation error for invalid characters

-> If processed: Check database handling of emoji characters

2. Database verification (if processed):

-> gateway_request_log - emoji characters in payload

-> payments table - lastname field handling (emojis stored/sanitized/rejected)

3. Verify character encoding and data integrity

4. Cardstream-CH dashboard display of name fields","express_checkout_payload_validation;
express_checkout_cardstream_ch;
emoji_validation;
negative_test;
",P2,Automated
Cardstream-CH,Cardstream-CH - Express pay,EXP-PAY,CS-CSCH-EP-TC144,CARDSTREAM-CH - Express pay Sale - Payload validation - Invalid email format,"- Merchant pointed to Cardstream-CH

- Valid Cardstream-CH master_token available

- Customer_id with valid token","Merchant token: Fetch master_token from master_token table (provider=cardstream-ch)
- Email - invalid@@@test..com (invalid format)

- CVV: 737

- api_key : (refer to QA team)

- Webhook url: webhook_url

- Invalid email with multiple @ and dots

- All other mandatory fields valid","1. Process API request with invalid email format

2. Pass ""sending"" as ""to""

3. Hit API request

4. Verify email validation

5. Check if API rejects or processes","1. API should validate email format:

-> Return validation error for invalid email format

-> Error message indicating invalid email

2. If validation not strict and processed:

-> gateway_request_log - invalid email captured

-> payments table - email_address field with invalid format

-> Verify webhook delivery may fail due to invalid email

3. Proper validation should prevent processing with invalid email","express_checkout_payload_validation;
express_checkout_cardstream_ch;
email_validation;
negative_test;
",P1,Automated
Cardstream-CH,Cardstream-CH - Express pay,EXP-PAY,CS-CSCH-EP-TC145,CARDSTREAM-CH - Express pay Sale - Payload validation - Special characters in multiple fields,"- Merchant pointed to Cardstream-CH

- Valid Cardstream-CH master_token available

- Customer_id with valid token","Merchant token: Fetch master_token from master_token table (provider=cardstream-ch)
- Email - testing@datman.je

- CVV: 737

- api_key : (refer to QA team)

- Webhook url: webhook_url

- firstname: ""Test<script>alert('test')</script>""

- lastname: ""User';""

- address1: ""123 Main St @#$%^""

- Test SQL injection and XSS patterns

- All other fields valid","1. Process API request with malicious special characters and injection patterns

2. Pass ""sending"" as ""to""

3. Hit API request

4. Verify input sanitization and security

5. Check for proper escaping/rejection","1. API should sanitize or reject malicious input:

-> Proper input validation prevents XSS and SQL injection

-> Special characters escaped or stripped

2. Database verification:

-> gateway_request_log - payload captured safely

-> payments table - fields properly sanitized, no SQL injection possible

-> No script execution or database compromise

3. Security validation passed

4. Data integrity maintained","express_checkout_payload_validation;
express_checkout_cardstream_ch;
security_validation;
negative_test;
",P1,Automated
Cardstream-CH,Cardstream-CH - Express pay,EXP-PAY,CS-CSCH-EP-TC146,CARDSTREAM-CH - Express pay Sale - Invalid API key - Empty key,"- Ensure the MID is pointed to Cardstream-CH
- A valid master_token exists for the shopper in the master_token table
- Merchant configuration exists

- Customer_id and other valid data

- Token available","Merchant token: Fetch master_token from master_token table (provider=cardstream-ch)
- Email - testing@datman.je

- CVV: 737

- api_key : """" (empty string)

- Webhook url: webhook_url

- All other mandatory fields valid

- API key passed as empty","1. Process API request with empty api_key

2. Pass all other valid fields

3. Hit API request

4. Verify authentication failure

5. Check error response","1. API returns authentication error:

Response:
{
    ""outcome"": ""failed"",
    ""message"": ""Token is empty or Invalid token""
}

2. HTTP status code: 401 Unauthorized or 403 Forbidden

3. Database verification:

-> gateway_request_log - request logged with authentication failure

-> payments table - NO entry created

-> No webhook sent

4. Transaction blocked due to invalid authentication","express_checkout_api_validation;
express_checkout_cardstream_ch;
invalid_api_key;
negative_test;
",P1,Automated
Cardstream-CH,Cardstream-CH - Express pay,EXP-PAY,CS-CSCH-EP-TC147,CARDSTREAM-CH - Express pay Sale - Invalid API key - Wrong key,"- Ensure the MID is pointed to Cardstream-CH
- A valid master_token exists for the shopper in the master_token table
- Merchant configuration exists

- Customer_id and other valid data

- Token available","Merchant token: Fetch master_token from master_token table (provider=cardstream-ch)
- Email - testing@datman.je

- CVV: 737

- api_key : ""invalid_random_key_12345""

- Webhook url: webhook_url

- All other mandatory fields valid

- Pass completely invalid/wrong API key","1. Process API request with invalid/wrong api_key

2. Pass all other valid fields

3. Hit API request

4. Verify authentication failure

5. Check error response","1. API returns authentication error:

Response:
{
    ""outcome"": ""failed"",
    ""message"": ""Token is empty or Invalid token""
}

2. HTTP status code: 401 Unauthorized or 403 Forbidden

3. Database verification:

-> gateway_request_log - authentication failure logged

-> payments table - NO entry created

-> No webhook sent

4. Invalid API key rejected, transaction not processed","express_checkout_api_validation;
express_checkout_cardstream_ch;
invalid_api_key;
negative_test;
",P1,Automated
Cardstream-CH,Cardstream-CH - Express pay,EXP-PAY,CS-CSCH-EP-TC148,CARDSTREAM-CH - Express pay Sale - Invalid API key - Null value,"- Ensure the MID is pointed to Cardstream-CH
- A valid master_token exists for the shopper in the master_token table
- Merchant configuration exists

- Customer_id and other valid data

- Token available","Merchant token: Fetch master_token from master_token table (provider=cardstream-ch)
- Email - testing@datman.je

- CVV: 737

- api_key : null (no api_key field in payload)

- Webhook url: webhook_url

- All other mandatory fields valid

- API key field not included in payload","1. Process API request without api_key field

2. Pass all other valid fields

3. Hit API request

4. Verify authentication failure

5. Check error response","1. API returns authentication error:

Response:
{
    ""outcome"": ""failed"",
    ""message"": ""Token is empty or Invalid token""
}

2. HTTP status code: 401 Unauthorized or 403 Forbidden

3. Database verification:

-> gateway_request_log - request attempt logged with missing authentication

-> payments table - NO entry created

-> No processing without valid API key

4. Missing API key rejected","express_checkout_api_validation;
express_checkout_cardstream_ch;
invalid_api_key;
negative_test;
",P1,Automated
Cardstream-CH,Cardstream-CH - Express pay,EXP-PAY,CS-CSCH-EP-TC149,CARDSTREAM-CH - Express pay Sale - Race condition - Rapid duplicate requests,"- Merchant pointed to Cardstream-CH

- Valid Cardstream-CH master_token available

- Customer_id with valid token

- Performance testing setup","Merchant token: Fetch master_token from master_token table (provider=cardstream-ch)
- Email - testing@datman.je

- CVV: 737

- api_key : (refer to QA team)

- Webhook url: webhook_url

- Same order_id for all requests

- Same payload for all requests

- All mandatory fields","1. Prepare identical API requests with same order_id

2. Hit API endpoint multiple times (10-20 requests) within 1-2 seconds

3. Use threading/concurrent execution

4. Verify duplicate detection

5. Check database for duplicate entries","1. Race condition handling verified:

-> Only ONE successful payment created

-> Subsequent requests return ""Transaction already paid"" response

-> OR subsequent requests return processing/pending status

2. Database verification:

-> payments table - ONLY ONE entry for order_id

-> gateway_request_log - all requests logged

-> No duplicate charges

3. Verify locking mechanism prevents race condition

4. API handles concurrent requests properly","express_checkout_race_condition;
express_checkout_cardstream_ch;
duplicate_prevention;
performance;
",P1,Pending
Cardstream-CH,Cardstream-CH - Express pay,EXP-PAY,CS-CSCH-EP-TC150,CARDSTREAM-CH - Express pay Sale - Load testing - Concurrent transactions (100 users),"- Merchant pointed to Cardstream-CH

- Valid Cardstream-CH master_tokens available

- Multiple customer_ids with tokens

- Load testing tool setup (JMeter/similar)","Merchant token: Fetch master_token from master_token table (provider=cardstream-ch)
- Email - testing@datman.je

- CVV: 737

- api_key : (refer to QA team)

- Webhook url: webhook_url

- Different order_ids for each request

- 100 concurrent users/threads

- All mandatory fields","1. Setup load testing tool (JMeter) with 100 concurrent users

2. Each user processes unique Express pay sale

3. Ramp up: 100 users in 10 seconds

4. Duration: 5 minutes

5. Monitor API performance, error rate, throughput

6. Verify database consistency","1. Performance metrics:

-> Throughput: Target requests per second achieved

-> Error rate: < 1%

-> Average response time: < 3 seconds

-> All transactions processed successfully

2. Database verification:

-> payments table - 100 unique entries created

-> No duplicate payments

-> Data integrity maintained

3. System stability:

-> No crashes or downtime

-> Memory and CPU usage within limits

-> Webhook delivery success rate > 95%","express_checkout_load_testing;
express_checkout_cardstream_ch;
performance;
concurrent_transactions;
",P1,Automated
Cardstream-CH,Cardstream-CH - Express pay,EXP-PAY,CS-CSCH-EP-TC151,CARDSTREAM-CH - Express pay Sale - Performance testing - Sustained load (500 transactions),"- Merchant pointed to Cardstream-CH

- Valid Cardstream-CH master_tokens available

- Multiple customer_ids

- JMeter/performance testing tool","Merchant token: Fetch master_token from master_token table (provider=cardstream-ch)
- Email - testing@datman.je

- CVV: 737

- api_key : (refer to QA team)

- Webhook url: webhook_url

- 500 unique order_ids

- Sustained load over 30 minutes

- All mandatory fields","1. Setup performance test with sustained load

2. Process 500 transactions over 30 minutes

3. Constant rate: ~16-17 transactions per minute

4. Monitor system metrics throughout

5. Verify all transactions complete successfully

6. Check database consistency","1. Performance metrics:

-> 500 transactions completed successfully

-> Average response time maintained < 3 seconds

-> Error rate: < 0.5%

-> No performance degradation over time

2. Database verification:

-> payments table - 500 unique entries

-> gateway_request_log - all requests logged

-> webhook_log - 500 webhooks sent

-> Data consistency maintained

3. System resources stable throughout test

4. No memory leaks or resource exhaustion","express_checkout_load_testing;
express_checkout_cardstream_ch;
performance;
sustained_load;
",P2,Automated
Cardstream-CH,Cardstream-CH - Express pay,EXP-PAY,CS-CSCH-EP-TC152,CARDSTREAM-CH - Express pay Sale - Shopper statement - UK merchant (Foodhub),"- Merchant in UK region

- Merchant pointed to Cardstream-CH

- Valid Cardstream-CH master_token for UK

- Customer_id with valid token","Merchant token: Fetch master_token from master_token table (provider=cardstream-ch)
- Email - testing@datman.je

- CVV: 737

- api_key : (refer to QA team)

- Webhook url: webhook_url

- Country: UK (country_id: 1)

- Currency: GBP

- UK merchant configuration

- All mandatory fields","1. Process API request for UK merchant

2. Pass valid GBP amount

3. Pass ""sending"" as ""to""

4. Hit API request

5. Verify transaction success

6. Check Cardstream-CH dashboard for shopper statement","1. API returns 200 with Success and payment_id

2. Database verification:

-> payments table - country_code = 'GB', currency_code = 'GBP'

-> Transaction processed successfully

3. Cardstream-CH UK dashboard verification:

-> Login to Cardstream-CH dashboard

-> Navigate to transaction details

-> Shopper statement section shows: ""Foodhub"" or ""Foodhub [merchant_reference]""

-> Verify shopper statement displayed correctly for UK

4. Customer bank statement will show Foodhub","express_checkout_shopper_statement;
express_checkout_cardstream_ch;
region_uk;
",P2,Automated
Cardstream-CH,Cardstream-CH - Express pay,EXP-PAY,CS-CSCH-EP-TC153,CARDSTREAM-CH - Express pay Sale - Shopper statement - US merchant (Merchant name),"- Merchant in US region

- Merchant pointed to Cardstream-CH

- Valid Cardstream-CH master_token for US

- Customer_id with valid token","Merchant token: Fetch master_token from master_token table (provider=cardstream-ch)
- Email - testing@datman.je

- CVV: 737

- api_key : (refer to QA team)

- Webhook url: webhook_url

- Country: US (country_id: 7)

- Currency: USD

- US merchant configuration with merchant_name

- All mandatory fields","1. Process API request for US merchant

2. Pass valid USD amount

3. Pass ""sending"" as ""to""

4. Hit API request

5. Verify transaction success

6. Check Cardstream-CH dashboard for shopper statement","1. API returns 200 with Success and payment_id

2. Database verification:

-> payments table - country_code = 'US', currency_code = 'USD'

-> Transaction processed successfully

3. Cardstream-CH US dashboard verification:

-> Login to Cardstream-CH dashboard

-> Navigate to transaction details

-> Shopper statement section shows: Merchant Name (not Foodhub)

-> Verify merchant-specific name displayed for US transactions

4. Customer bank statement shows actual merchant name","express_checkout_shopper_statement;
express_checkout_cardstream_ch;
region_us;
",P2,Automated
Cardstream-CH,Cardstream-CH - Express pay,EXP-PAY,CS-CSCH-EP-TC154,CARDSTREAM-CH - Express pay Sale - API Retry Logic - Retry after temporary failure,"- Merchant pointed to Cardstream-CH

- Transaction temporary failure scenario

- Retry logic configured

- Valid Cardstream-CH master_token","Merchant token: Fetch master_token from master_token table (provider=cardstream-ch)
- Email - testing@datman.je

- CVV: 737

- api_key : (refer to QA team)

- Webhook url: webhook_url

- Simulate temporary failure (network issue, timeout)

- All mandatory fields","1. Send API request that results in temporary failure (503, 504, network timeout)

2. Automatic retry logic triggers:
   - Retry after 5 seconds
   - If fails, retry after 10 seconds
   - If fails, retry after 20 seconds

3. Monitor retry attempts and success

4. Verify database tracking","1. Temporary failure response:

HTTP Status: 503 Service Unavailable or 504 Gateway Timeout

2. Retry logic:

-> First retry: after 5 seconds
-> Second retry: after 10 seconds
-> Third retry: after 20 seconds
-> Max retries: 3 attempts

3. On successful retry:

-> API returns 200 Success
-> payment_id generated
-> Transaction completes

4. Database verification:

-> gateway_request_log - original request + retry attempts logged
-> Retry metadata: [attempt_number, failure_reason, retry_timestamp]
-> Final successful transaction in payments table

5. If all retries fail: return final error to user with appropriate message","express_checkout_retry;
express_checkout_cardstream_ch;
temporary_failure;
",P2,Automated
Cardstream-CH,Cardstream-CH - Express pay,EXP-PAY,CS-CSCH-EP-TC155,CARDSTREAM-CH - Express pay Sale - API Retry Logic - No retry for permanent failures,"- Merchant pointed to Cardstream-CH

- Permanent failure scenario (invalid data, authentication failure)

- Retry logic configured

- Invalid/expired token or invalid payload","Merchant token: Fetch master_token from master_token table (provider=cardstream-ch)
- Email - testing@datman.je

- CVV: 000 (invalid)

- api_key : (refer to QA team)

- Webhook url: webhook_url

- Invalid data in payload OR invalid api_key

- All mandatory fields","1. Send API request with permanent failure condition:
   - Invalid CVV
   - Invalid api_key
   - Malformed payload
   - Invalid merchant_id

2. Receive error response (400, 401, 403)

3. Verify NO automatic retry occurs

4. Check error response and database","1. Permanent failure response:

HTTP Status: 400 Bad Request, 401 Unauthorized, or 403 Forbidden

Response:
{
    ""outcome"": ""failed"",
    ""message"": ""[Specific error message]"",
    ""code"": [error_code]
}

2. NO retry attempts:

-> Permanent failures should NOT trigger automatic retries
-> Client receives immediate error response

3. Database verification:

-> gateway_request_log - single request logged with error
-> NO retry attempts logged
-> payments table - NO entry created

4. Error types that should NOT retry:

-> Invalid authentication (401, 403)
-> Bad request/validation errors (400)
-> Invalid token/customer_id
-> Malformed payload

5. User receives clear error message to fix the issue","express_checkout_retry;
express_checkout_cardstream_ch;
permanent_failure;
negative_test;
",P1,Automated
Cardstream-CH,Cardstream-CH - Express pay,EXP-PAY,CS-CSCH-EP-TC156,CARDSTREAM-CH - Express pay Sale - Cross-region Token Usage - UK token in AU transaction,"- Ensure the MID is pointed to Cardstream-CH
- A valid master_token exists for the shopper in the master_token table
- Merchant in  ()

- Customer has token saved for UK region (country_id: 1)

- Token tagged with UK region

- Valid customer_id","Merchant token: Fetch master_token from master_token table (provider=cardstream-ch)
- Email - testing@datman.je

- CVV: 737

- api_key : (refer to QA team)

- Webhook url: webhook_url

- merchantTokenId: UK region token

- merchant_id: merchant

- Country: 

- All mandatory fields","1. Verify token exists and tagged for UK region (country_id: 1)

2. Process Express pay API request for merchant ()

3. System validates token region against merchant region

4. Verify cross-region token rejection

5. Check error response","1. Token region validation:

-> System checks token.country_id = 1 (UK)
-> Merchant.country_id = 3 
-> Region mismatch detected

2. API returns error response:

HTTP Status: 400 Bad Request

Response:
{
    ""outcome"": ""failed"",
    ""message"": ""Token region does not match merchant region. Cross-region token usage not permitted."",
    ""code"": 4003
}

3. Database verification:

-> gateway_request_log - request logged with region mismatch error
-> payments table - NO entry created
-> Cross-region transaction blocked

4. Security and compliance:

-> Prevents cross-region token usage
-> Ensures region-specific processing rules
-> Maintains payment provider regional separation

5. Customer must use region-appropriate token or add new payment method for UK/US region","express_checkout_token;
express_checkout_cardstream_ch;
cross_region_token;
negative_test;
",P1,Automated
Cardstream-CH,Cardstream-CH - Express pay,EXP-PAY,CS-CSCH-EP-TC157,CARDSTREAM-CH - Express pay Sale - Cross-region Token Usage - US token in UK transaction,"- Ensure the MID is pointed to Cardstream-CH
- A valid master_token exists for the shopper in the master_token table
- Merchant in UK (country_id: 1)

- Customer has token for US region (country_id: 7)

- Valid customer_id","Merchant token: Fetch master_token from master_token table (provider=cardstream-ch)
- Email - testing@datman.je

- CVV: 737

- api_key : (refer to QA team)

- Webhook url: webhook_url

- merchantTokenId: US region token

- merchant_id: UK merchant

- Country: UK

- All mandatory fields","1. Verify token tagged for US region (country_id: 7)

2. Attempt Express pay transaction for UK merchant (country_id: 1)

3. System validates token region

4. Verify rejection

5. Check error response","1. Token region validation:

-> token.country_id = 7 (US)
-> merchant.country_id = 1 (UK)
-> Region mismatch

2. API error response:

HTTP Status: 400 Bad Request

Response:
{
    ""outcome"": ""failed"",
    ""message"": ""Token region does not match merchant region. Cross-region token usage not permitted."",
    ""code"": 4003
}

3. Database verification:

-> gateway_request_log - region mismatch logged
-> payments table - NO entry
-> Transaction blocked

4. Prevents cross-region token usage

5. Customer needs UK-region token","express_checkout_token;
express_checkout_cardstream_ch;
cross_region_token;
negative_test;
",P1,Automated
Cardstream-CH,Cardstream-CH - Express pay,EXP-PAY,CS-CSCH-EP-TC158,CARDSTREAM-CH - Express pay Sale - Token Not Found - Invalid merchantTokenId,"- Merchant pointed to Cardstream-CH

- Invalid/non-existent token ID

- Valid customer_id

- Valid merchant_id","Merchant token: Fetch master_token from master_token table (provider=cardstream-ch)
- Email - testing@datman.je

- CVV: 737

- api_key : (refer to QA team)

- Webhook url: webhook_url

- merchantTokenId: invalid_token_12345 (does not exist in system)

- customer_id: valid customer ID

- All mandatory fields","1. Process Express pay API request with non-existent merchantTokenId

2. System searches for token in database

3. Token not found

4. Verify error response

5. Check database logging","1. Token validation:

-> System searches token table
-> merchantTokenId not found
-> Token does not exist

2. API returns error response:

HTTP Status: 404 Not Found or 400 Bad Request

Response:
{
    ""outcome"": ""failed"",
    ""message"": ""Token not found. Please provide a valid token."",
    ""code"": 4004
}

3. Database verification:

-> gateway_request_log - request logged with invalid token error
-> payments table - NO entry created
-> Transaction blocked

4. Possible reasons for token not found:
   - Token never created
   - Typo in merchantTokenId
   - Token deleted from system
   - Wrong customer_id used

5. Customer must provide valid token or add new payment method","express_checkout_token;
express_checkout_cardstream_ch;
invalid_token;
negative_test;
",P1,Automated
Cardstream-CH,Cardstream-CH - Express pay,EXP-PAY,CS-CSCH-EP-TC159,CARDSTREAM-CH - Express pay Sale - 3DS Limit for Merchant and Country - Within limit with all required fields,"- Merchant pointed to Cardstream-CH

- Valid Cardstream-CH master_token requiring 3DS

- 3DS limit configured for merchant/country

- Customer_id with valid token","Merchant token: Fetch master_token from master_token table (provider=cardstream-ch)
- Email - testing@datman.je

- CVV: 737

- api_key : (refer to QA team)

- Webhook url: webhook_url

- cancel_url: https://merchant.com/cancel

- back_url: https://merchant.com/back

- Transaction amount: within 3DS limit (e.g., £50, limit is £100)

- All mandatory 3DS fields provided","1. Check merchant 3DS limit configuration (e.g., £100)

2. Process Express pay API request with amount within limit (£50)

3. Ensure all 3DS required fields present:
   - webhook_url
   - cancel_url
   - back_url

4. Verify 3DS flow initiated

5. Complete 3DS authentication

6. Verify successful transaction","1. 3DS limit validation:

-> Merchant 3DS limit: £100
-> Transaction amount: £50
-> Amount < limit: 3DS eligible

2. Required fields validation:

-> webhook_url: present ✓
-> cancel_url: present ✓
-> back_url: present ✓
-> All required 3DS fields provided

3. 3DS flow initiated:

-> User redirected to 3DS authentication page
-> 3DS challenge presented
-> User enters OTP/authentication

4. Database verification:

-> payments table - transaction_status_id(1), 3DS completed
-> gateway_request_log - 3DS flow logged
-> webhook_log - payment_success after 3DS

5. Transaction successful with 3DS authentication

6. Amount within limit allows 3DS processing

-> cs_mid: Verify cs_mid populated from Cardstream-CH response
-> payment_provider_id: 3 (Cardstream-CH)
-> transaction_method_id: 4 (Express Pay)","express_checkout_3ds;
express_checkout_cardstream_ch;
3ds_limit;",P1,Automated
Cardstream-CH,Cardstream-CH - Express pay,EXP-PAY,CS-CSCH-EP-TC160,CARDSTREAM-CH - Express pay Sale - 3DS Limit - Exceeds limit with all required fields,"- Merchant pointed to Cardstream-CH

- Valid Cardstream-CH master_token

- 3DS limit configured

- Transaction amount exceeds limit","Merchant token: Fetch master_token from master_token table (provider=cardstream-ch)
- Email - testing@datman.je

- CVV: 737

- api_key : (refer to QA team)

- Webhook url: webhook_url

- cancel_url: https://merchant.com/cancel

- back_url: https://merchant.com/back

- Transaction amount: exceeds 3DS limit (e.g., £150, limit is £100)

- All mandatory 3DS fields provided","1. Check merchant 3DS limit (e.g., £100)

2. Process Express pay API request with amount exceeding limit (£150)

3. All 3DS required fields provided

4. Verify 3DS link provided

5. Complete 3DS authentication

6. Verify transaction success","1. 3DS limit validation:

-> Merchant 3DS limit: £100
-> Transaction amount: £150
-> Amount > limit

2. Required fields validation:

-> webhook_url: present ✓
-> cancel_url: present ✓
-> back_url: present ✓

3. System behavior:

-> Amount exceeds limit BUT all required fields present
-> 3DS authentication STILL provided
-> 3DS link generated
-> User redirected to 3DS page

4. 3DS flow:

-> User completes 3DS authentication
-> Transaction proceeds with 3DS
-> Higher security for higher amount

5. Database verification:

-> payments table - transaction_status_id(1), amount £150
-> Transaction successful

6. Even though amount > limit, 3DS provided because all required fields present

7. Transaction successful with 3DS authentication for high-value payment

-> cs_mid: Verify cs_mid populated from Cardstream-CH response
-> payment_provider_id: 3 (Cardstream-CH)
-> transaction_method_id: 4 (Express Pay)","express_checkout_3ds;
express_checkout_cardstream_ch;
3ds_limit;
high_value;",P1,Automated
