Module,Submodule,Parent ID,Test Case #,Scenario,Precondition,Test Data,Test steps,Expected Result,Labels,Priority,Automation status,Countries applicable,Partners applicable,Automation mapped TC
Gift Card,Purchase,GC-PUR-VALID,GC-PUR-016,Gift card purchase - Invalid payload validation (First Name & Last Name with alphanumeric/special characters),"- Merchant configured in Adyen
- Gift card functionality enabled
- Country: UK (country_id: 1)
- Payload validation rules active","- Test 1: First Name = ""John123"", Last Name = ""Doe456"" (alphanumeric)
- Test 2: First Name = ""O'Brien"", Last Name = ""Smith-Jones"" (special chars: apostrophe, hyphen)
- Test 3: First Name = ""  John  "", Last Name = ""  Doe  "" (leading/trailing spaces)
- Test 4: First Name = ""José"", Last Name = ""Müller"" (accented characters)
- Test 5: First Name = ""123!@#"", Last Name = ""$%^&*"" (only special chars/numbers)
- Amount: £50.00 for each test
- Card: Valid Visa 4111111111111111","1. Initiate gift card purchase with First Name = ""John123"", Last Name = ""Doe456""
2. Complete payment and verify sale succeeds
3. Verify first_name and last_name are trimmed/sanitized in DB
4. Repeat with First Name = ""O'Brien"", Last Name = ""Smith-Jones""
5. Verify sale succeeds with special characters trimmed
6. Repeat with names containing leading/trailing spaces
7. Verify spaces are trimmed in DB
8. Repeat with accented characters
9. Verify sale succeeds
10. Repeat with only special chars/numbers
11. Verify sale succeeds - all values trimmed","1. All sales SUCCESSFUL ✓ — names are trimmed and accepted

Test 1 (Alphanumeric names):
-> Sale succeeds with transaction_status_id: 1
-> first_name stored as ""John123"" (trimmed)
-> last_name stored as ""Doe456"" (trimmed)

Test 2 (Special char names - apostrophe, hyphen):
-> Sale succeeds with transaction_status_id: 1
-> first_name stored as ""O'Brien"" (trimmed)
-> last_name stored as ""Smith-Jones"" (trimmed)

Test 3 (Leading/trailing spaces):
-> Sale succeeds with transaction_status_id: 1
-> first_name stored as ""John"" (spaces trimmed)
-> last_name stored as ""Doe"" (spaces trimmed)

Test 4 (Accented characters):
-> Sale succeeds with transaction_status_id: 1
-> first_name stored as ""José"" (trimmed)
-> last_name stored as ""Müller"" (trimmed)

Test 5 (Only special chars/numbers):
-> Sale succeeds with transaction_status_id: 1
-> Values trimmed and stored

Database - payments table:
-> transaction_status_id: 1 for all tests
-> All name fields trimmed before storage

2. All name variations accepted ✓
3. All values trimmed in DB ✓
4. No validation errors on name fields ✓",gift_card;purchase;payload_validation;name_validation;trimming;positive_test,P2,Automated,"UK, US",NA,AD_SC_TC_049_uk_gift_card_invalid_gc_reference.spec
Gift Card,Purchase,GC-PUR-VALID,GC-PUR-017,Gift card purchase - Invalid email validation (sale fails),"- Merchant configured in Adyen
- Gift card functionality enabled
- Email validation active in payload","- Test 1: email = """" (empty)
- Test 2: email = ""invalid-email"" (no @ symbol)
- Test 3: email = ""@domain.com"" (no local part)
- Test 4: email = ""user@"" (no domain)
- Test 5: email = ""user@domain"" (no TLD)
- Test 6: email = null (missing field)
- Amount: £50.00 for each test
- Card: Valid Visa 4111111111111111","1. Initiate gift card purchase with empty email
2. Verify sale fails with email validation error
3. Repeat with ""invalid-email"" (no @ symbol)
4. Verify sale fails
5. Repeat with ""@domain.com"" (no local part)
6. Verify sale fails
7. Repeat with ""user@"" (no domain)
8. Verify sale fails
9. Repeat with ""user@domain"" (no TLD)
10. Verify sale fails
11. Repeat with null/missing email field
12. Verify sale fails","1. All sales FAILED ✓ — invalid email rejected

Test 1 (empty email):
-> Sale FAILS
-> API error: Email validation failed

Test 2 (no @ symbol):
-> Sale FAILS
-> API error: Invalid email format

Test 3 (no local part):
-> Sale FAILS
-> API error: Invalid email format

Test 4 (no domain):
-> Sale FAILS
-> API error: Invalid email format

Test 5 (no TLD):
-> Sale FAILS
-> API error: Invalid email format

Test 6 (null/missing):
-> Sale FAILS
-> API error: Email is required

Database - payments table:
-> No payment entry created for any test
-> No gift_card_transactions entry created

2. All invalid emails rejected ✓
3. No payment processed with invalid email ✓
4. Proper error messages returned ✓",gift_card;purchase;email_validation;invalid_email;negative_test,P1,Automated,"UK, US",NA,AD_SC_TC_049_uk_gift_card_invalid_gc_reference.spec
Gift Card,Purchase,GC-PUR-CORE,GC-PUR-018,Gift card purchase through 3DS and non-3DS card,"- Merchant configured in Adyen
- Gift card functionality enabled
- 3DS enabled for merchant
- Both 3DS and non-3DS test cards available","- Test 1 (3DS card): Card = 4212345678901237 (3DS enrolled), Amount = £50.00
- Test 2 (Non-3DS card): Card = 4111111111111111 (non-3DS / frictionless), Amount = £50.00
- Country: UK
- Currency: GBP","1. Initiate gift card purchase with 3DS enrolled card
2. Verify 3DS challenge page is displayed
3. Complete 3DS authentication
4. Verify payment succeeds after 3DS
5. Validate DB entries (payments, gift_card_transactions)
6. Initiate gift card purchase with non-3DS card
7. Verify NO 3DS challenge is displayed (frictionless flow)
8. Verify payment succeeds directly
9. Validate DB entries (payments, gift_card_transactions)
10. Compare both flows - both should result in successful gift card creation","1. 3DS card purchase SUCCESSFUL ✓

3DS Flow:
-> 3DS challenge page displayed
-> Authentication completed
-> Redirect to success URL after 3DS
-> transaction_status_id: 1

Database - payments table (3DS):
-> transaction_status_id: 1 (success)
-> transaction_method_id: 1 (new card)
-> payment_provider_id: 5 (Adyen)
-> 3ds_status: authenticated
-> psp_reference: Adyen PSP ref

Database - gift_card_transactions table (3DS):
-> gc_transaction_type_id: 1 (PURCHASE)
-> gc_reference: Generated code
-> amount: £50.00

2. Non-3DS card purchase SUCCESSFUL ✓

Non-3DS Flow:
-> No 3DS challenge displayed
-> Payment processed directly (frictionless)
-> Redirect to success URL immediately
-> transaction_status_id: 1

Database - payments table (Non-3DS):
-> transaction_status_id: 1 (success)
-> transaction_method_id: 1 (new card)
-> payment_provider_id: 5 (Adyen)
-> 3ds_status: frictionless / not_required
-> psp_reference: Adyen PSP ref

Database - gift_card_transactions table (Non-3DS):
-> gc_transaction_type_id: 1 (PURCHASE)
-> gc_reference: Generated code
-> amount: £50.00

3. Both flows create gift card ✓
4. 3DS challenge only for enrolled cards ✓
5. Non-3DS skips challenge ✓",gift_card;purchase;3ds;non_3ds;authentication;positive_test,P1,Automated,"UK, US",NA,AD_SC_TC_050_uk_gift_card_sale_with_3ds_card.spec
Gift Card,Security,GC-SEC-VALID,GC-SEC-001,Gift card code validation and invalid code handling (security),"- Gift card code validation active
- Invalid code detection enabled
- Security monitoring enabled","- Multiple invalid codes entered
- Mix of non-existent, malformed, and empty codes
- Valid code format: GC-XXXX-XXXX","1. Enter non-existent gift card code
2. Enter malformed code (special characters, SQL injection patterns)
3. Enter empty/null code
4. Enter valid code format but non-existent
5. Enter valid existing code
6. Verify system correctly identifies valid vs invalid codes","1. Invalid code REJECTED ✓

Invalid code attempts:
-> Error: ""Invalid gift card code""
-> No transaction created for invalid codes
-> No balance deduction for invalid codes

Security Log:
-> Invalid code attempts logged
-> Code format validation enforced
-> SQL injection/XSS patterns blocked

Database - gift_card_transactions table:
-> No entries created for invalid code attempts
-> Only valid code redemption creates entry

2. Code format validation enforced ✓
3. Malformed input handled securely ✓
4. Valid code accepted correctly ✓",gift_card;security;code_validation;invalid_code;negative_test,P1,Automated,"UK, US",NA,AD_SC_TC_049_uk_gift_card_invalid_gc_reference.spec
Gift Card,Country Validation,GC-COUNTRY-CROSS,GC-REG-001,Cross country gift card validation - Purchase and redemption across different countries,"- Gift card purchased in Country A (e.g., UK - GBP)
- Redemption attempted in Country B (e.g., US - USD)
- gc_enabled flag checked per country
- Country-specific gc_max_limit applies","- Country A: UK (gc_enabled=1, gc_max_limit=500, currency=GBP)
- Country B: US (gc_enabled=1, gc_max_limit=300, currency=USD)
- Gift card: Purchased in UK with £50.00
- Redemption: Attempted at US merchant","1. Purchase gift card in UK (Country A) - verify gc_enabled=1
2. Attempt to redeem gift card at US merchant (Country B)
3. Verify system checks gc_enabled for Country B
4. Verify country-specific gc_max_limit is applied
5. Check if cross-country redemption is allowed or blocked
6. Validate DB entries for country-specific fields","1. Cross country validation ENFORCED ✓

Scenario A - Cross-country blocked:
-> Error: ""Gift card not valid in this country""
-> gc_enabled check per country applied
-> No redemption entry created

Scenario B - Cross-country allowed:
-> Redemption successful with currency conversion
-> gc_max_limit of destination country applied

Database - gift_card_transactions table:
-> If blocked: No entry created
-> If allowed: gc_transaction_type_id: 2 (REDEEM)
-> country_id: Destination country ID
-> amount: Converted amount (if applicable)

Database - country table validation:
-> gc_enabled: 1 (must be enabled for both countries)
-> gc_max_limit: Country-specific limit applied
-> gc_fh_mid: Validated per country

2. Country gc_enabled flag validated ✓
3. gc_max_limit per country enforced ✓
4. Currency handling validated ✓",gift_card;country;cross_country;gc_enabled;validation;negative_test,P2,Automated,"UK, US",NA,AD_NC_TC_055_us_gift_card_sale_full_redemption_from_fh.spec
Gift Card,Performance,GC-PERF-LOAD,GC-PERF-001,Performance test - Concurrent gift card purchases,"- System under load
- Multiple simultaneous purchases
- Performance monitoring active","- Concurrent users: 100
- Purchase rate: 50 per second
- Duration: 5 minutes
- Amount: £50.00 each","1. Simulate 100 concurrent users
2. Each purchases gift card
3. Monitor system performance
4. Verify all transactions","1. Performance metrics ✓

System Performance:
-> Response time: <2 seconds (average)
-> Success rate: >99%
-> No timeouts
-> No duplicate gift cards

Database - gift_card_transactions table:

2. System handles load ✓
3. Data integrity maintained ✓",gift_card;performance;load_test;concurrency;stress_test,P3,Can't be automated,"UK, US",NA,NA
Gift Card,Fund Transfer,GC-FT-CORE,GC-FT-001,Fund transfer and method_id update after gift card purchase,"- Gift card purchase completed successfully via Adyen
- Fund transfer service is active
- Commission rules configured for merchant
- Payment entry exists with transaction_method_id: 26 (gift card pending FT)","- Merchant ID: Valid UK merchant
- Gift card purchase amount: £100.00
- Payment entry: transaction_method_id = 26
- Fund transfer destination: Configured merchant wallet","1. Complete a gift card purchase via new card on Adyen HF
2. Verify payment record created with transaction_method_id = 26
3. Query fund_transfer_transactions table for FT entry
4. Wait for fund transfer to process
5. Verify fund transfer completes successfully
6. Re-check payment record for method_id update to 10
7. Query fund_transfer_transactions for status update
8. Validate commission split entries in payment_split_commission
9. Validate gift_card_transactions entry","1. Fund transfer SUCCESSFUL ✓

Database - payments table (before FT):
-> transaction_status_id: 1 (success)
-> transaction_method_id: 26 (gift card - pending FT)
-> payment_provider_id: 5 (Adyen)
-> gross: £100.00
-> fee: fee tier value
-> net: gross - fee

Database - payments table (after FT success):
-> transaction_method_id: 10 (gift card - FT complete)
-> All other fields unchanged

Database - fund_transfer_transactions table:
-> payment_id: Links to payments.id
-> from_account: Datman holding account
-> to_account: Merchant wallet/account
-> amount: £100.00 (gross or net as per config)
-> status: 'completed'
-> created_at: Timestamp of FT initiation
-> updated_at: Timestamp of FT completion
-> provider: Fund transfer provider identifier
-> reference: Unique FT reference

Database - gift_card_transactions table:
-> gc_transaction_type_id: 1 (PURCHASE)
-> gc_reference: Generated gift card code
-> amount: £100.00
-> merchant_id: Merchant identifier
-> payment_id: Links to payments.id
-> created_at: Timestamp

Database - payment_split_commission table:
-> payment_id: Links to payments.id
-> commission calculated per merchant rules
-> status: processed

2. Method ID updated from 26 to 10 ✓
3. Fund transfer recorded in fund_transfer_transactions ✓
4. Commission split calculated and stored ✓
5. gift_card_transactions entry correct ✓",gift_card;fund_transfer;method_id;commission;positive_test,P1,Automated,"UK, US",NA,AD_NC_TC_056_us_gift_card_sale_partial_redemption_from_fh.spec
Gift Card,Fund Transfer,GC-FT-CORE,GC-FT-002,Fund transfer and method_id update after gift card redemption,"- Gift card redeemed successfully via Adyen
- Fund transfer service is active
- Redemption payment entry exists with transaction_method_id: 26","- Gift card code: Valid redeemed code
- Redemption amount: £75.00
- Payment entry: transaction_method_id = 26
- Fund transfer: Pending","1. Complete a gift card redemption via redeem API
2. Verify payment record created with transaction_method_id = 26
3. Query fund_transfer_transactions table for FT entry
4. Wait for fund transfer to process
5. Verify fund transfer completes successfully
6. Re-check payment record for method_id update to 10
7. Query fund_transfer_transactions for status update
8. Validate gift_card_transactions entry for redemption","1. Fund transfer after redemption SUCCESSFUL ✓

Database - payments table (before FT):
-> transaction_status_id: 1 (success)
-> transaction_method_id: 26 (gift card - pending FT)
-> gross: £75.00

Database - payments table (after FT success):
-> transaction_method_id: 10 (gift card - FT complete)

Database - fund_transfer_transactions table:
-> payment_id: Links to payments.id
-> from_account: Datman holding account
-> to_account: Merchant wallet/account
-> amount: £75.00
-> status: 'completed'
-> created_at: Timestamp of FT initiation
-> updated_at: Timestamp of FT completion
-> provider: Fund transfer provider identifier
-> reference: Unique FT reference

Database - gift_card_transactions table:
-> gc_transaction_type_id: 2 (REDEEM)
-> gc_reference: Gift card code
-> amount: £75.00
-> payment_id: Links to payments.id
-> created_at: Timestamp

2. Method ID updated from 26 to 10 after FT ✓
3. Fund transfer recorded in fund_transfer_transactions ✓
4. Redemption fund transfer recorded ✓",gift_card;fund_transfer;redemption;method_id;positive_test,P1,Automated,"UK, US",NA,AD_NC_TC_056_us_gift_card_sale_partial_redemption_from_fh.spec
Gift Card,Fund Transfer,GC-FT-ERROR,GC-FT-003,Fund transfer failure - method_id remains 26,"- Gift card transaction completed
- Fund transfer service unavailable or fails
- Payment entry exists with transaction_method_id: 26","- Payment entry: transaction_method_id = 26
- Fund transfer: Simulated failure
- Retry mechanism: Active","1. Complete a gift card purchase via Adyen
2. Verify payment record created with transaction_method_id = 26
3. Simulate fund transfer failure
4. Query fund_transfer_transactions table for failed FT entry
5. Verify method_id remains 26 (not updated to 10)
6. Verify retry mechanism is triggered
7. Check fund_transfer_transactions for retry status
8. Check alert/monitoring for FT failure","1. Fund transfer failure handled ✓

Database - payments table:
-> transaction_method_id: 26 (UNCHANGED - FT not complete)
-> transaction_status_id: 1 (payment itself succeeded)

Database - fund_transfer_transactions table:
-> payment_id: Links to payments.id
-> status: 'failed'
-> error_message: Failure reason
-> created_at: Timestamp of FT attempt
-> updated_at: Timestamp of failure
-> retry_count: Number of retries attempted
-> next_retry_at: Scheduled retry timestamp (if applicable)

Fund Transfer Status:
-> Status: Failed
-> Retry scheduled
-> Alert triggered for manual investigation

2. Method ID NOT updated (remains 26) ✓
3. fund_transfer_transactions shows failed status ✓
4. Retry mechanism activated ✓
5. Alert raised for investigation ✓
6. Payment status not affected by FT failure ✓",gift_card;fund_transfer;failure;method_id;retry;negative_test,P1,Prod monitoring,"UK, US",NA,NA
Gift Card,Fund Transfer,GC-FT-ERROR,GC-FT-004,Fund transfer retry succeeds after initial failure,"- First fund transfer attempt failed
- Payment entry: transaction_method_id = 26
- Retry mechanism active","- Payment entry: transaction_method_id = 26
- First FT attempt: Failed
- Retry attempt: Success expected","1. Complete gift card transaction
2. First fund transfer fails
3. Query fund_transfer_transactions for failed entry
4. Verify method_id remains 26
5. System retries fund transfer
6. Query fund_transfer_transactions for retry entry
7. Retry succeeds
8. Verify method_id updates to 10
9. Verify fund_transfer_transactions shows completed status","1. Fund transfer retry SUCCESSFUL ✓

Database - payments table (after retry success):
-> transaction_method_id: 10 (updated after successful retry)

Database - fund_transfer_transactions table:
-> payment_id: Links to payments.id
-> status: 'completed' (updated from 'failed')
-> created_at: Original FT attempt timestamp
-> updated_at: Successful retry timestamp
-> retry_count: Number of attempts before success
-> error_message: NULL (cleared after success) or previous error retained in log

Fund Transfer Log:
-> Attempt 1: Failed (timestamp)
-> Attempt 2: Success (timestamp)
-> Only ONE successful FT recorded

2. Method ID updated to 10 after retry ✓
3. fund_transfer_transactions updated to completed ✓
4. No duplicate fund transfers ✓
5. Alert cleared after success ✓",gift_card;fund_transfer;retry;recovery;method_id;positive_test,P1,Prod monitoring,"UK, US",NA,NA
Gift Card,Fund Transfer,GC-FT-CORE,GC-FT-005,Commission split validation after fund transfer,"- Gift card purchase completed
- Fund transfer successful
- Commission rules configured for merchant
- Fee tier applicable","- Purchase amount: £100.00
- Fee tier: 1% (£1.00)
- Net: £99.00
- Commission split rules defined","1. Complete gift card purchase
2. Verify fee deduction as per fee_tier
3. Wait for fund transfer completion
4. Query fund_transfer_transactions for FT entry
5. Validate commission split entries in payment_split_commission
6. Validate transaction_fee_info entries
7. Verify merchant receives correct net amount
8. Verify platform commission recorded","1. Commission split CORRECT ✓

Database - payments table:
-> gross: £100.00
-> fee: £1.00 (as per fee_tier)
-> net: £99.00

Database - fund_transfer_transactions table:
-> payment_id: Links to payments.id
-> amount: Net amount transferred to merchant
-> status: 'completed'
-> created_at: Timestamp
-> updated_at: Timestamp
-> from_account: Datman holding
-> to_account: Merchant account

Database - transaction_fee_info table:
-> payment_id: Links to payments.id
-> fee_amount: £1.00
-> fee_percentage: 1%
-> fee_tier_id: Applicable tier

Database - payment_split_commission table:
-> payment_id: Links to payments.id
-> Split entries per configured rules
-> All amounts calculated correctly
-> status: processed

2. Fee deducted as per fee_tier ✓
3. fund_transfer_transactions amount matches net ✓
4. Commission split recorded accurately ✓
5. Merchant net amount correct ✓",gift_card;fund_transfer;commission;fee_tier;split;positive_test,P1,Pending,"UK, US",NA,NA
Gift Card,Redemption Cancel,GC-RCAN-CORE,GC-RCAN-001,Cancel gift card redemption - valid payment_id,"- Gift card redemption completed successfully
- Order in cancellable state
- Fund transfer not yet settled
- Valid payment_id available","- Gift card code: Valid redeemed code
- Payment ID: Valid payment_id from redemption
- Redemption amount: £50.00
- Cancel API payload with valid payment_id","1. Complete gift card redemption successfully
2. Initiate cancel redemption API with valid payment_id
3. Verify API response is success
4. Verify gift card balance restored
5. Validate DB entries for cancellation
6. Verify fund transfer reversal","1. Redemption cancel SUCCESSFUL ✓

Database - gift_card_transactions table:
-> NEW entry with gc_transaction_type_id: 3 (CANCEL REDEMPTION)
-> gc_reference: Original gift card code
-> amount: Cancelled redemption amount
-> merchant_id: Merchant identifier
-> shopper_id: Customer identifier
-> payment_id: Links to cancel payment entry
-> created_at: Timestamp

Database - payments table:
-> NEW refund/cancel entry created
-> transaction_status_id: 1 (success)
-> Linked to original redemption payment

Balance Calculation:
-> Balance restored by cancelled amount
-> Balance = PURCHASE - SUM(REDEEM) + SUM(CANCEL) + SUM(REFUND)

2. Gift card balance restored ✓
3. Cancellation recorded in DB ✓
4. Fund transfer reversed ✓
5. Customer notified ✓",gift_card;redemption_cancel;valid;positive_test,P1,Automated,"UK, US",NA,AD_NC_TC_056_us_gift_card_sale_partial_redemption_from_fh.spec
Gift Card,Redemption Cancel,GC-RCAN-CORE,GC-RCAN-002,Cancel gift card redemption - invalid payment_id,"- Cancel API available
- Invalid or non-existent payment_id used","- Payment ID: ""INVALID_PAY_123"" (does not exist)
- Cancel API payload with invalid payment_id","1. Initiate cancel redemption API with invalid payment_id
2. Verify API response is failure
3. Verify no DB changes made
4. Verify no gift card balance changes","1. Redemption cancel FAILED ✓

API Response:
-> Status: Failed
-> Error: ""Invalid payment ID""
-> Message: ""Payment ID not found or not eligible for cancellation""

Database - gift_card_transactions table:
-> No new entry created
-> No changes to existing entries

Database - payments table:
-> No new entry created

2. Invalid payment_id rejected ✓
3. No DB changes made ✓
4. Error logged for investigation ✓",gift_card;redemption_cancel;invalid_payment_id;negative_test,P1,Automated,"UK, US",NA,AD_SC_TC_043_us_gift_card_invalid_gc_reference.spec
Gift Card,Redemption Cancel,GC-RCAN-CORE,GC-RCAN-004,Cancel redemption with different gc_reference than purchased,"- Gift card redemption completed
- Different gc_reference used in cancel request","- Original gc_reference: ""GC-ORIG-001""
- Cancel gc_reference: ""GC-DIFF-002"" (different)
- Cancel API payload","1. Complete gift card redemption with gc_reference GC-ORIG-001
2. Initiate cancel redemption with gc_reference GC-DIFF-002
3. Verify API response
4. Validate DB entries","1. Cancel with different gc_reference ✓

API Response:
-> Status: Success (cancel processed against payment_id regardless of gc_reference)
OR
-> Status: Failed (if gc_reference validation is strict)

Database - gift_card_transactions table:
-> Validate cancel entry references correct gc_reference

2. GC reference handling validated ✓",gift_card;redemption_cancel;different_gc_reference;edge_case,P2,Pending,"UK, US",NA,NA
Gift Card,Redemption Cancel,GC-RCAN-EDGE,GC-RCAN-007,Cancel redemption after settlement state,"- Gift card redemption completed
- Transaction already settled
- Fund transfer completed
- Settlement period passed","- Payment ID: Settled payment
- Settlement status: Completed
- Fund transfer: Already processed","1. Complete gift card redemption
2. Wait for settlement to complete
3. Attempt cancel redemption after settlement
4. Verify handling of post-settlement cancel","1. Post-settlement cancel handling ✓

Option A - Refund processed:
-> Cancel processed as refund
-> Refund initiated through settlement channel
-> Gift card balance restored
-> Customer notified of refund timeline

Option B - Rejected:
-> Error: ""Transaction already settled""
-> Message: ""Contact support for post-settlement cancellation""

Database - gift_card_transactions table:
-> Cancel/refund entry if processed
-> Settlement status tracked

2. Post-settlement handling validated ✓
3. Customer informed of timeline ✓",gift_card;redemption_cancel;settlement;edge_case;post_settlement,P1,Prod monitoring,"UK, US",NA,NA
Gift Card,Redemption Cancel,GC-RCAN-EDGE,GC-RCAN-008,Cancel redemption - fund transfer status update validation (DN-15480),"- Gift card redemption cancelled
- Fund transfer reversal initiated
- Reference: DN-15480 (update status only after FT success)","- Cancelled redemption payment_id
- Fund transfer reversal: Pending
- Expected: Status updates only after FT success","1. Cancel gift card redemption
2. Verify initial cancel status (pending/processing)
3. Verify fund transfer reversal initiated
4. Wait for FT reversal to complete
5. Verify cancel transaction status updated to success only after FT success
6. Verify method_id updates accordingly","1. Status update after FT success VALIDATED ✓

Database - payments table (before FT reversal):
-> Cancel entry: transaction_status_id pending/processing
-> transaction_method_id: 26 (pending FT)

Database - payments table (after FT reversal success):
-> Cancel entry: transaction_status_id: 1 (success)
-> transaction_method_id: 10 (FT complete)

Fund Transfer Log:
-> Reversal initiated: Timestamp
-> Reversal completed: Timestamp
-> Status: Success

2. Cancel status updated ONLY after FT success ✓
3. Method ID updated from 26 to 10 ✓
4. DN-15480 requirement satisfied ✓",gift_card;redemption_cancel;fund_transfer;status_update;dn_15480;positive_test,P1,Automated,"UK, US",NA,AD_SC_TC_038_us_gift_card_sale_full_redemption_from_fh.spec
Gift Card,Email Notification,GC-EMAIL-CORE,GC-EMAIL-001,Email notification on gift card purchase success,"- Gift card purchase completed successfully
- Email service configured and active
- Customer email: Valid email address
- Merchant notification: Configured","- Customer email: gc_buyer@example.com
- Merchant email: merchant@example.com
- Gift card amount: £50.00
- Gift card code: GC-XXXX-XXXX","1. Complete gift card purchase successfully
2. Verify customer email triggered
3. Verify email content (gift card code, amount, balance)
4. Verify merchant notification (if configured)
5. Check email delivery logs","1. Purchase email notification SENT ✓

Customer Email:
-> To: gc_buyer@example.com
-> Subject: Gift card purchase confirmation
-> Body contains: Gift card code, purchase amount, balance
-> Gift card code visible in email
-> Merchant branding applied

Merchant Email (if configured):
-> To: merchant@example.com
-> Subject: New gift card purchase notification
-> Body contains: Transaction reference, amount

Email Logs:
-> Email sent timestamp
-> Delivery status: Delivered
-> Template: Gift card purchase template

2. Customer email received ✓
3. Gift card code included in email ✓
4. Merchant notification sent ✓",gift_card;email;purchase;notification;positive_test,P2,Prod monitoring,"UK, US",NA,NA
Gift Card,Email Notification,GC-EMAIL-CORE,GC-EMAIL-002,Email notification on gift card cancellation,"- Gift card cancelled/refunded successfully
- Email service configured
- Customer email: Valid email address","- Customer email: gc_buyer@example.com
- Cancelled gift card code: GC-XXXX-XXXX
- Refund amount: £50.00","1. Cancel/refund gift card successfully
2. Verify customer email triggered for cancellation
3. Verify email content (refund amount, gift card reference)
4. Verify merchant notification (if configured)","1. Cancellation email notification SENT ✓

Customer Email:
-> To: gc_buyer@example.com
-> Subject: Gift card cancellation confirmation
-> Body contains: Refund amount, gift card reference, refund timeline
-> Cancellation reason (if provided)

Merchant Email (if configured):
-> To: merchant@example.com
-> Subject: Gift card cancellation notification
-> Body contains: Cancelled reference, refund amount

2. Customer cancellation email received ✓
3. Refund details included ✓
4. Merchant notified ✓",gift_card;email;cancellation;notification;positive_test,P2,Prod monitoring,"UK, US",NA,NA
Gift Card,Email Notification,GC-EMAIL-CORE,GC-EMAIL-003,Email notification on gift card redemption cancel,"- Gift card redemption cancelled successfully
- Email service configured
- Customer and merchant emails available","- Customer email: gc_buyer@example.com
- Merchant email: merchant@example.com
- Cancelled redemption amount: £50.00
- Updated gift card balance: £50.00 (restored)","1. Cancel gift card redemption successfully
2. Verify customer email triggered
3. Verify email content (cancelled amount, updated balance)
4. Verify merchant notification","1. Redemption cancel email SENT ✓

Customer Email:
-> To: gc_buyer@example.com
-> Subject: Gift card redemption cancellation
-> Body contains: Cancelled amount, updated gift card balance
-> Gift card code reference

Merchant Email (if configured):
-> Notification of redemption cancellation
-> Updated balance information

2. Customer notified of redemption cancel ✓
3. Updated balance communicated ✓",gift_card;email;redemption_cancel;notification;positive_test,P2,Prod monitoring,"UK, US",NA,NA
Gift Card,Payment Methods,GC-PAY-NEWVIASAVED,GC-PAY-004,Gift card purchase via new card through saved card flow (Adyen HF),"- Adyen HF configured
- Gift card feature enabled
- No existing saved card for shopper
- Token creation enabled","- Merchant ID: Valid merchant
- Card: Mastercard 5555555555554444
- Amount: £80.00
- create_token: true","1. Initiate gift card purchase via Adyen HF
2. Enter new card details in saved card flow
3. Complete 3DS authentication
4. Verify gift card created
5. Verify token created in master_token table
6. Repeat for other countries","1. New card via saved card flow SUCCESSFUL ✓

Database - payments table:
-> transaction_status_id: 1 (success)
-> transaction_method_id: 2 (saved card flow)
-> payment_provider_id: 5 (Adyen)

Database - master_token table:
-> Token created for Adyen provider
-> scheme_name: 'mastercard'
-> last_4_digit: '4444'
-> delete_status: 0

Database - gift_card_transactions table:
-> gc_transaction_type_id: 1 (PURCHASE)
-> gc_reference: Generated code
-> amount: £80.00
-> payment_id: Links to payments.id

2. Token created for future use ✓
3. Gift card created ✓
4. Works across countries ✓",gift_card;purchase;new_via_saved;token;adyen_hf;positive_test,P1,Pending,"UK, US",NA,NA
Gift Card,Payment Methods,GC-PAY-CARDS,GC-PAY-005,Gift card purchase with different card types (Visa/MC/Amex),"- Adyen HF configured
- Gift card feature enabled
- Multiple card types available","- Card 1: Visa 4111111111111111
- Card 2: Mastercard 5555555555554444
- Card 3: Amex 370000000000002
- Amount: £50.00 each","1. Purchase gift card with Visa card
2. Purchase gift card with Mastercard
3. Purchase gift card with Amex
4. Verify each purchase creates gift card
5. Verify 3DS challenge for each card type
6. Validate DB entries for each","1. All card types SUCCESSFUL ✓

Visa Purchase:
-> transaction_status_id: 1
-> scheme_name: 'visa'
-> last_4_digit: '1111'
-> Gift card created

Mastercard Purchase:
-> transaction_status_id: 1
-> scheme_name: 'mastercard'
-> last_4_digit: '4444'
-> Gift card created

Amex Purchase:
-> transaction_status_id: 1
-> scheme_name: 'amex'
-> last_4_digit: '0002'
-> Gift card created

Database - gift_card_transactions table:
-> 3 separate PURCHASE entries
-> Each with unique gc_reference

2. All card types accepted ✓
3. 3DS works for each card ✓
4. Gift cards created for all ✓",gift_card;purchase;card_types;visa;mastercard;amex;positive_test,P2,Automated,"UK, US",NA,AD_SC_TC_041_us_gift_card_different_card_types.spec
